Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1790274507,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1790274508,5,,Aggregated,0.000000,0.000000,63,73,77,88,360,360,360,360,360,360,360,27,0,63,114.71951481588702,42.43329999735579,364.45190000813454,21053.185185185186
1790274509,10,,Aggregated,0.000000,0.000000,79,210,270,300,350,360,430,430,430,430,430,62,0,79,157.9255080657951,42.43329999735579,428.0581999919377,21655.09677419355
1790274510,10,,Aggregated,15.000000,0.000000,87,140,210,230,310,350,360,430,430,430,430,115,0,87,137.74173912951602,42.43329999735579,428.0581999919377,23527.565217391304
1790274511,10,,Aggregated,25.000000,0.000000,90,130,160,190,270,310,360,430,430,430,430,162,0,90,128.40825185125095,42.43329999735579,428.0581999919377,24163.061728395063
1790274512,10,,Aggregated,33.000000,0.000000,86,130,160,190,250,310,360,360,430,430,430,207,0,86,124.4959647336734,42.43329999735579,428.0581999919377,24501.091787439615
1790274513,10,,Aggregated,36.500000,0.000000,91,130,170,190,230,300,350,360,430,430,430,254,0,91,125.35043582563127,42.43329999735579,428.0581999919377,24726.267716535433
1790274514,10,,Aggregated,39.200000,0.000000,91,130,170,200,240,280,350,360,430,430,430,298,0,91,125.79160738213304,42.43329999735579,428.0581999919377,24872.697986577183
1790274515,10,,Aggregated,39.833333,0.000000,90,130,160,190,230,270,350,360,430,430,430,349,0,90,122.573754440891,42.43329999735579,428.0581999919377,24996.223495702005
1790274516,10,,Aggregated,40.285714,0.000000,93,130,160,190,230,270,330,360,430,430,430,388,0,93,124.65163788597097,42.43329999735579,428.0581999919377,25068.77319587629
1790274517,10,,Aggregated,41.750000,0.000000,96,130,160,190,230,260,330,360,430,430,430,432,0,96,125.09440300884846,42.43329999735579,428.0581999919377,25134.89814814815
1790274518,10,,Aggregated,42.444444,0.000000,94,130,170,190,230,260,310,360,430,430,430,479,0,94,125.25372191993101,42.43329999735579,428.0581999919377,25192.112734864302
1790274519,10,,Aggregated,42.100000,0.000000,96,140,180,200,240,280,330,360,430,430,430,519,0,96,128.25883159878026,42.43329999735579,428.0581999919377,25232.643545279385
